DEPARTURES_PERFORMED,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH,DATA_SOURCE,FUEL_CONSUMPTION
1,946,121,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",694,12,DU,5291
1,946,123,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",723,1,DU,4079
1,946,125,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",626,12,DU,11023
1,946,125,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",687,12,DU,12566
1,946,127,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",614,4,DU,5578
1,946,127,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",614,12,DU,5578
1,946,128,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",614,7,DU,5578
1,946,150,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",698,7,DU,5234
1,946,253,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",624,6,DU,11684
1,954,126,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11775,FSD,"Sioux Falls, SD",699,8,DU,6336
1,954,140,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11775,FSD,"Sioux Falls, SD",698,6,DU,5234
1,954,144,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11775,FSD,"Sioux Falls, SD",694,1,DU,5291
1,954,159,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11775,FSD,"Sioux Falls, SD",608,10,DU,4850
1,961,119,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10785,BTV,"Burlington, VT",614,6,DU,5578
1,961,204,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10785,BTV,"Burlington, VT",699,12,DU,6336
1,994,116,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16217,YUL,"Montreal, Canada",622,10,IU,7319
1,1027,117,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14321,PWM,"Portland, ME",694,2,DU,5291
1,1027,128,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14321,PWM,"Portland, ME",694,1,DU,5291
1,1027,133,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14321,PWM,"Portland, ME",694,8,DU,5291
1,1085,140,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13514,MTY,"Monterrey, Mexico",698,8,IU,5234
1,1085,149,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13514,MTY,"Monterrey, Mexico",694,3,IU,5291
1,1117,143,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",699,9,IU,6336
1,1117,185,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13180,MBJ,"Montego Bay, Jamaica",614,11,IU,5578
1,1134,159,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10846,BZE,"Belize City, Belize",622,12,IU,7319
1,1134,173,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10846,BZE,"Belize City, Belize",888,3,IU,5732
1,1148,134,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10521,BDA,"Hamilton, Bermuda",614,5,IU,5578
1,1148,139,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10521,BDA,"Hamilton, Bermuda",614,1,IU,5578
1,1148,142,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10521,BDA,"Hamilton, Bermuda",694,5,IU,5291
1,1148,155,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10521,BDA,"Hamilton, Bermuda",694,6,IU,5291
1,1160,235,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14588,ROW,"Roswell, NM",888,2,DU,5732
1,1180,133,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12693,KIN,"Kingston, Jamaica",888,12,IU,5732
1,1184,193,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11109,COS,"Colorado Springs, CO",699,4,DU,6336
1,1199,140,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14637,RTB,"Roatan Island, Honduras",888,9,IU,5732
1,1199,151,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14637,RTB,"Roatan Island, Honduras",888,12,IU,5732
1,1199,160,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",888,5,DU,5732
1,1199,166,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",888,11,DU,5732
1,1199,167,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",624,3,DU,11684
1,1199,167,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",721,8,DU,5732
1,1199,170,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",614,7,DU,5578
1,1199,170,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",721,3,DU,5732
1,1199,180,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",721,1,DU,5732
1,1199,192,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",614,12,DU,5578
1,1199,256,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",622,3,DU,7319
1,1269,172,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10140,ABQ,"Albuquerque, NM",614,8,DU,5578
1,1269,181,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10140,ABQ,"Albuquerque, NM",694,11,DU,5291
1,1269,189,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10140,ABQ,"Albuquerque, NM",888,2,DU,5732
1,1271,152,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",694,10,IU,5291
1,1271,159,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",694,6,IU,5291
1,1271,163,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",888,4,IU,5732
1,1271,171,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",694,11,IU,5291
1,1271,174,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",694,8,IU,5291
1,1271,182,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",622,8,IU,7319
1,1271,191,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14681,SAP,"San Pedro Sula, Honduras",888,3,IU,5732
1,1282,161,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,8,DU,5578
1,1282,163,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",626,12,DU,11023
1,1282,173,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",888,5,DU,5732
1,1282,179,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",888,4,DU,5732
1,1282,181,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,12,DU,5578
1,1282,199,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",614,1,DU,5578
1,1298,185,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15013,STI,"Santiago, Dominican Republic",614,10,IU,5578
1,1318,161,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16477,QRO,"Queretaro, Mexico",608,8,IU,4850
1,1318,161,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16477,QRO,"Queretaro, Mexico",622,7,IU,7319
1,1318,163,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16477,QRO,"Queretaro, Mexico",622,8,IU,7319
1,1318,168,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16477,QRO,"Queretaro, Mexico",622,6,IU,7319
1,1330,171,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",626,6,IU,11023
1,1330,177,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",694,2,IU,5291
1,1330,182,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",888,2,IU,5732
1,1330,187,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",888,3,IU,5732
1,1330,188,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",694,1,IU,5291
1,1330,189,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",888,5,IU,5732
1,1330,192,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",626,5,IU,11023
1,1330,207,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13252,MEX,"Mexico City, Mexico",888,6,IU,5732
1,1358,192,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",16085,YHZ,"Halifax, Canada",687,10,IU,12566
1,1359,222,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10638,BJX,"Leon/Guanajuato, Mexico",888,6,IU,5732
1,1359,247,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10638,BJX,"Leon/Guanajuato, Mexico",614,5,IU,5578
1,1389,154,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14739,SDQ,"Santo Domingo, Dominican Republic",888,5,IU,5732
1,1389,173,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14739,SDQ,"Santo Domingo, Dominican Republic",614,1,IU,5578
1,1391,211,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11921,GJT,"Grand Junction, CO",614,6,DU,5578
1,1391,230,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11921,GJT,"Grand Junction, CO",622,12,DU,7319
1,1391,239,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11921,GJT,"Grand Junction, CO",699,3,DU,6336
1,1391,239,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11921,GJT,"Grand Junction, CO",699,9,DU,6336
1,1391,265,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11921,GJT,"Grand Junction, CO",614,3,DU,5578
1,1420,167,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",888,10,IU,5732
1,1420,172,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",622,6,IU,7319
1,1420,174,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",888,9,IU,5732
1,1420,185,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,1,IU,6336
1,1420,185,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",888,12,IU,5732
1,1420,189,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",687,11,IU,12566
1,1420,197,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",694,1,IU,5291
1,1420,197,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,11,IU,6336
1,1420,200,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,9,IU,6336
1,1420,211,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,8,IU,6336
1,1420,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,12,IU,6336
1,1420,228,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",622,7,IU,7319
1,1420,255,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14677,SAL,"San Salvador, El Salvador",699,7,IU,6336
1,1436,169,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14293,PUJ,"Punta Cana, Dominican Republic",622,3,IU,7319
1,1436,170,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14293,PUJ,"Punta Cana, Dominican Republic",614,1,IU,5578
1,1436,173,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14293,PUJ,"Punta Cana, Dominican Republic",699,1,IU,6336
1,1508,262,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13594,MZT,"Mazatlan, Mexico",888,9,IU,5732
1,1541,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15376,TUS,"Tucson, AZ",694,4,DU,5291
1,1541,213,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15376,TUS,"Tucson, AZ",622,3,DU,7319
1,1541,223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15376,TUS,"Tucson, AZ",699,8,DU,6336
1,1547,168,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",626,1,DU,11023
1,1547,173,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",624,3,DU,11684
1,1547,177,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",626,12,DU,11023
1,1547,180,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",626,2,DU,11023
1,1547,194,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",626,5,DU,11023
1,1547,202,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR",888,7,DU,5732
1,1557,242,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14312,PVR,"Puerto Vallarta, Mexico",614,12,IU,5578
1,1587,202,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",721,8,DU,5732
1,1587,203,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",624,10,DU,11684
1,1587,207,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",622,11,DU,7319
1,1587,210,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",626,9,DU,11023
1,1587,216,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",624,3,DU,11684
1,1587,224,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",687,10,DU,12566
1,1587,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",626,1,DU,11023
1,1587,227,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",626,2,DU,11023
1,1587,228,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",622,6,DU,7319
1,1587,229,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",623,8,DU,8598
1,1587,230,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",339,11,DU,12125
1,1587,235,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",624,11,DU,11684
1,1587,250,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",622,4,DU,7319
1,1590,199,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",614,6,DU,5578
1,1590,199,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",694,8,DU,5291
1,1590,208,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",614,8,DU,5578
1,1590,208,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",694,5,DU,5291
1,1590,208,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",694,10,DU,5291
1,1590,209,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",614,10,DU,5578
1,1590,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",622,1,DU,7319
1,1590,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",624,10,DU,11684
1,1590,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",698,11,DU,5234
1,1590,213,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",698,1,DU,5234
1,1590,214,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",721,11,DU,5732
1,1590,216,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",614,5,DU,5578
1,1590,217,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",888,10,DU,5732
1,1590,218,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",622,10,DU,7319
1,1590,220,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",888,1,DU,5732
1,1590,222,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",626,10,DU,11023
1,1590,225,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",339,1,DU,12125
1,1590,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",626,9,DU,11023
1,1590,226,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",694,7,DU,5291
1,1590,229,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",696,10,DU,12324
1,1590,237,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",721,2,DU,5732
1,1590,240,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",698,2,DU,5234
1,1590,267,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",614,1,DU,5578
1,1638,197,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15027,STX,"Christiansted, VI",614,9,DU,5578
1,1640,223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10849,BZN,"Bozeman, MT",888,12,DU,5732
1,1695,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",699,9,IU,6336
1,1695,225,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",699,1,IU,6336
1,1695,246,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14832,SJD,"San Jose del Cabo, Mexico",614,3,IU,5578
1,1696,261,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12003,GTF,"Great Falls, MT",699,1,DU,6336
1,1701,188,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15084,SXM,"Philipsburg, Sint Maarten",614,1,IU,5578
1,1701,196,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15084,SXM,"Philipsburg, Sint Maarten",626,3,IU,11023
1,1701,212,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15084,SXM,"Philipsburg, Sint Maarten",626,2,IU,11023
1,1747,218,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",626,6,DU,11023
1,1747,218,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",721,7,DU,5732
1,1747,224,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",626,5,DU,11023
1,1747,228,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",622,12,DU,7319
1,1747,229,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",687,12,DU,12566
1,1747,231,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",721,10,DU,5732
1,1747,235,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",721,6,DU,5732
1,1747,236,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",614,1,DU,5578
1,1747,239,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",721,9,DU,5732
1,1747,242,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",888,10,DU,5732
1,1747,251,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",721,1,DU,5732
1,1747,256,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",624,2,DU,11684
1,1747,263,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",694,2,DU,5291
1,1754,193,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14849,SKB,"St. Kitts, Saint Kitts and Nevis",888,3,IU,5732
1,1798,198,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10717,BON,"Bonaire, Bonaire, Sint Eustatius, and Saba",614,5,IU,5578
1,1807,203,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10312,ANU,"St. Johns, Antigua and Barbuda",888,12,IU,5732
1,1838,223,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10713,BOI,"Boise, ID",888,6,DU,5732
1,1838,236,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10713,BOI,"Boise, ID",694,9,DU,5291
1,1838,256,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",10713,BOI,"Boise, ID",888,11,DU,5732
1,1892,225,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",622,8,DU,7319
1,1892,240,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",622,9,DU,7319
1,1892,245,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",626,5,DU,11023
1,1892,258,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",623,2,DU,8598
1,1892,262,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",626,1,DU,11023
1,1892,262,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",626,6,DU,11023
1,1892,263,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",699,4,DU,6336
1,1892,267,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",699,2,DU,6336
1,1892,274,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",687,1,DU,12566
1,1892,285,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",622,2,DU,7319
1,1892,291,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14679,SAN,"San Diego, CA",721,2,DU,5732
1,1900,275,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13891,ONT,"Ontario, CA",622,8,DU,7319
1,1933,274,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12954,LGB,"Long Beach, CA",624,1,DU,11684
1,1947,243,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",624,6,DU,11684
1,1947,248,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",339,5,DU,12125
1,1947,262,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",624,5,DU,11684
1,1947,266,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",339,2,DU,12125
1,1947,267,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",698,1,DU,5234
1,1947,268,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",624,4,DU,11684
1,1947,271,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",888,12,DU,5732
1,1947,272,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",339,12,DU,12125
1,1947,275,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",687,11,DU,12566
1,1947,276,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",622,1,DU,7319
1,1947,313,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",888,2,DU,5732
1,1969,246,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",699,12,DU,6336
1,1969,248,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",614,12,DU,5578
1,1969,254,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",622,10,DU,7319
1,1969,262,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11884,GEG,"Spokane, WA",614,3,DU,5578
1,1997,339,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11638,FAT,"Fresno, CA",622,1,DU,7319
